"","GO.ID","Term","Annotated","Significant","Expected","classic","KS"
"4852","GO:0002705","positive regulation of leukocyte mediate...",74,12,7.22,"1.00000","1.00000"
"4853","GO:0002706","regulation of lymphocyte mediated immuni...",72,8,7.03,"1.00000","1.00000"
"4854","GO:0002709","regulation of T cell mediated immunity",31,6,3.03,"1.00000","0.42481"
"4855","GO:1902991","regulation of amyloid precursor protein ...",20,3,1.95,"1.00000","0.71545"
"4856","GO:1902993","positive regulation of amyloid precursor...",17,3,1.66,"1.00000","1.00000"
"4857","GO:0006623","protein targeting to vacuole",31,1,3.03,"1.00000","0.31927"
"4858","GO:0090304","nucleic acid metabolic process",2662,222,259.9,"1.00000","0.16666"
"4859","GO:0090306","meiotic spindle assembly",31,2,3.03,"1.00000","0.09359"
"4860","GO:0014741","negative regulation of muscle hypertroph...",25,3,2.44,"1.00000","1.00000"
"4861","GO:0060972","left/right pattern formation",197,34,19.23,"1.00000","0.13188"
"4862","GO:0014742","positive regulation of muscle hypertroph...",35,4,3.42,"1.00000","1.00000"
"4863","GO:0014743","regulation of muscle hypertrophy",60,7,5.86,"1.00000","0.19520"
"4864","GO:0097435","supramolecular fiber organization",472,58,46.08,"1.00000","0.19301"
"4865","GO:1901836","regulation of transcription of nucleolar...",15,1,1.46,"1.00000","0.59210"
"4866","GO:0006641","triglyceride metabolic process",59,2,5.76,"1.00000","0.34216"
"4867","GO:0006643","membrane lipid metabolic process",131,10,12.79,"1.00000","0.62950"
"4868","GO:0034776","response to histamine",14,1,1.37,"1.00000","0.22762"
"4869","GO:0006635","fatty acid beta-oxidation",54,2,5.27,"1.00000","0.40150"
"4870","GO:0006636","unsaturated fatty acid biosynthetic proc...",15,1,1.46,"1.00000","0.00531"
"4871","GO:0090497","mesenchymal cell migration",39,7,3.81,"1.00000","1.00000"
"4872","GO:0006637","acyl-CoA metabolic process",61,2,5.96,"1.00000","0.39494"
"4873","GO:0006638","neutral lipid metabolic process",70,4,6.83,"1.00000","1.00000"
"4874","GO:0006639","acylglycerol metabolic process",70,4,6.83,"1.00000","0.88009"
"4875","GO:0010160","formation of animal organ boundary",32,5,3.12,"1.00000","1.00000"
"4876","GO:0010165","response to X-ray",45,2,4.39,"1.00000","0.28111"
"4877","GO:1901800","positive regulation of proteasomal prote...",101,2,9.86,"1.00000","0.53697"
"4878","GO:0051963","regulation of synapse assembly",195,33,19.04,"1.00000","0.18530"
"4879","GO:0051964","negative regulation of synapse assembly",67,8,6.54,"1.00000","0.43845"
"4880","GO:0051969","regulation of transmission of nerve impu...",25,2,2.44,"1.00000","0.41425"
"4881","GO:0051952","regulation of amine transport",98,24,9.57,"1.00000","0.75904"
"4882","GO:0051953","negative regulation of amine transport",23,1,2.25,"1.00000","1.00000"
"4883","GO:0030193","regulation of blood coagulation",45,6,4.39,"1.00000","0.65280"
"4884","GO:0051954","positive regulation of amine transport",51,10,4.98,"1.00000","0.11017"
"4885","GO:0051955","regulation of amino acid transport",39,6,3.81,"1.00000","1.00000"
"4886","GO:0030195","negative regulation of blood coagulation",27,6,2.64,"1.00000","0.88219"
"4887","GO:0043954","cellular component maintenance",58,4,5.66,"1.00000","0.25751"
"4888","GO:0051983","regulation of chromosome segregation",128,8,12.5,"1.00000","0.09660"
"4889","GO:0051984","positive regulation of chromosome segreg...",41,1,4,"1.00000","0.02104"
"4890","GO:0051985","negative regulation of chromosome segreg...",57,5,5.57,"1.00000","0.53956"
"4891","GO:0051972","regulation of telomerase activity",49,2,4.78,"1.00000","0.74659"
"4892","GO:0097193","intrinsic apoptotic signaling pathway",190,12,18.55,"1.00000","0.80280"
"4893","GO:0002886","regulation of myeloid leukocyte mediated...",35,2,3.42,"1.00000","0.19963"
"4894","GO:0014896","muscle hypertrophy",78,12,7.62,"1.00000","0.07262"
"4895","GO:0014897","striated muscle hypertrophy",76,12,7.42,"1.00000","1.00000"
"4896","GO:0070316","regulation of G0 to G1 transition",27,1,2.64,"1.00000","0.85041"
"4897","GO:0098542","defense response to other organism",552,60,53.89,"1.00000","0.74746"
"4898","GO:0043922","negative regulation by host of viral tra...",23,4,2.25,"1.00000","1.00000"
"4899","GO:0002821","positive regulation of adaptive immune r...",56,7,5.47,"1.00000","0.66885"
"4900","GO:0002822","regulation of adaptive immune response b...",70,7,6.83,"1.00000","0.50314"
"4901","GO:0042596","fear response",34,4,3.32,"1.00000","0.40299"
"4902","GO:1902930","regulation of alcohol biosynthetic proce...",41,2,4,"1.00000","0.36107"
"4903","GO:0098534","centriole assembly",42,2,4.1,"1.00000","0.48513"
"4904","GO:0045761","regulation of adenylate cyclase activity",30,4,2.93,"1.00000","1.00000"
"4905","GO:0045762","positive regulation of adenylate cyclase...",15,3,1.46,"1.00000","0.35174"
"4906","GO:1901564","organonitrogen compound metabolic proces...",3742,337,365.34,"1.00000","0.67204"
"4907","GO:1901565","organonitrogen compound catabolic proces...",939,64,91.68,"1.00000","0.46413"
"4908","GO:1901568","fatty acid derivative metabolic process",54,3,5.27,"1.00000","0.07374"
"4909","GO:0002819","regulation of adaptive immune response",73,7,7.13,"1.00000","1.00000"
"4910","GO:0019094","pole plasm mRNA localization",36,2,3.51,"1.00000","0.44654"
"4911","GO:0071985","multivesicular body sorting pathway",35,1,3.42,"1.00000","0.87445"
"4912","GO:0019098","reproductive behavior",224,43,21.87,"1.00000","0.16981"
"4913","GO:0043949","regulation of cAMP-mediated signaling",36,12,3.51,"1.00000","0.45937"
"4914","GO:0014855","striated muscle cell proliferation",58,9,5.66,"1.00000","1.00000"
"4915","GO:0048065","male courtship behavior, veined wing ext...",11,2,1.07,"1.00000","1.00000"
"4916","GO:0048066","developmental pigmentation",105,11,10.25,"1.00000","0.49875"
"4917","GO:0048067","cuticle pigmentation",20,6,1.95,"1.00000","0.08786"
"4918","GO:0051937","catecholamine transport",56,11,5.47,"1.00000","1.00000"
"4919","GO:0051938","L-glutamate import",23,3,2.25,"1.00000","0.24459"
"4920","GO:0009581","detection of external stimulus",160,43,15.62,"1.00000","0.39025"
"4921","GO:0048069","eye pigmentation",40,4,3.91,"1.00000","0.63251"
"4922","GO:0009582","detection of abiotic stimulus",164,43,16.01,"1.00000","0.75876"
"4923","GO:0009583","detection of light stimulus",89,32,8.69,"1.00000","0.95502"
"4924","GO:0002831","regulation of response to biotic stimulu...",264,28,25.78,"1.00000","1.00000"
"4925","GO:0002832","negative regulation of response to bioti...",63,6,6.15,"1.00000","0.49486"
"4926","GO:0045785","positive regulation of cell adhesion",178,17,17.38,"1.00000","0.56464"
"4927","GO:0048056","R3/R4 cell differentiation",16,2,1.56,"1.00000","1.00000"
"4928","GO:0061387","regulation of extent of cell growth",163,21,15.91,"1.00000","1.00000"
"4929","GO:0014887","cardiac muscle adaptation",17,4,1.66,"1.00000","0.69698"
"4930","GO:0014888","striated muscle adaptation",27,6,2.64,"1.00000","1.00000"
"4931","GO:1902905","positive regulation of supramolecular fi...",134,18,13.08,"1.00000","0.10343"
"4932","GO:0042551","neuron maturation",96,12,9.37,"1.00000","1.00000"
"4933","GO:0030111","regulation of Wnt signaling pathway",232,31,22.65,"1.00000","0.51217"
"4934","GO:0070302","regulation of stress-activated protein k...",149,15,14.55,"1.00000","1.00000"
"4935","GO:0033333","fin development",22,1,2.15,"1.00000","0.63745"
"4936","GO:0070303","negative regulation of stress-activated ...",44,4,4.3,"1.00000","1.00000"
"4937","GO:0042554","superoxide anion generation",20,1,1.95,"1.00000","0.78952"
"4938","GO:0070304","positive regulation of stress-activated ...",91,12,8.88,"1.00000","1.00000"
"4939","GO:2000425","regulation of apoptotic cell clearance",36,3,3.51,"1.00000","0.22186"
"4940","GO:1901575","organic substance catabolic process",1370,90,133.76,"1.00000","0.64684"
"4941","GO:1901576","organic substance biosynthetic process",3990,343,389.56,"1.00000","0.51973"
"4942","GO:0045777","positive regulation of blood pressure",21,3,2.05,"1.00000","0.63709"
"4943","GO:2000427","positive regulation of apoptotic cell cl...",26,3,2.54,"1.00000","0.62573"
"4944","GO:0042558","pteridine-containing compound metabolic ...",44,1,4.3,"1.00000","0.56778"
"4945","GO:0198738","cell-cell signaling by wnt",285,37,27.83,"1.00000","0.17046"
"4946","GO:0061323","cell proliferation involved in heart mor...",21,7,2.05,"1.00000","1.00000"
"4947","GO:0051905","establishment of pigment granule localiz...",20,2,1.95,"1.00000","1.00000"
"4948","GO:0061326","renal tubule development",117,23,11.42,"1.00000","0.41027"
"4949","GO:0014812","muscle cell migration",60,9,5.86,"1.00000","0.53929"
"4950","GO:0002805","regulation of antimicrobial peptide bios...",15,2,1.46,"1.00000","0.80052"
"4951","GO:0061318","renal filtration cell differentiation",22,5,2.15,"1.00000","1.00000"
"4952","GO:0019083","viral transcription",35,6,3.42,"1.00000","0.15392"
"4953","GO:0090407","organophosphate biosynthetic process",447,60,43.64,"1.00000","0.26530"
"4954","GO:0048010","vascular endothelial growth factor recep...",53,1,5.17,"1.00000","0.21921"
"4955","GO:0048011","neurotrophin TRK receptor signaling path...",20,3,1.95,"1.00000","0.63826"
"4956","GO:0019079","viral genome replication",66,7,6.44,"1.00000","0.03073"
"4957","GO:0048041","focal adhesion assembly",50,3,4.88,"1.00000","0.73505"
"4958","GO:1901532","regulation of hematopoietic progenitor c...",31,2,3.03,"1.00000","0.46187"
"4959","GO:0061337","cardiac conduction",52,22,5.08,"1.00000","0.44183"
"4960","GO:0045738","negative regulation of DNA repair",19,2,1.86,"1.00000","1.00000"
"4961","GO:0048048","embryonic eye morphogenesis",35,8,3.42,"1.00000","0.25126"
"4962","GO:0061339","establishment or maintenance of monopola...",35,4,3.42,"1.00000","1.00000"
"4963","GO:0098660","inorganic ion transmembrane transport",497,85,48.52,"1.00000","0.42238"
"4964","GO:0071900","regulation of protein serine/threonine k...",297,37,29,"1.00000","0.49240"
"4965","GO:0090199","regulation of release of cytochrome c fr...",27,2,2.64,"1.00000","1.00000"
"4966","GO:0061308","cardiac neural crest cell development in...",11,3,1.07,"1.00000","1.00000"
"4967","GO:0010256","endomembrane system organization",399,27,38.96,"1.00000","1.00000"
"4968","GO:0048002","antigen processing and presentation of p...",67,2,6.54,"1.00000","0.66101"
"4969","GO:0002562","somatic diversification of immune recept...",41,2,4,"1.00000","1.00000"
"4970","GO:0008052","sensory organ boundary specification",14,3,1.37,"1.00000","0.76244"
"4971","GO:0008055","ocellus pigment biosynthetic process",19,2,1.86,"1.00000","1.00000"
"4972","GO:0002566","somatic diversification of immune recept...",13,1,1.27,"1.00000","1.00000"
"4973","GO:0050432","catecholamine secretion",49,11,4.78,"1.00000","0.15107"
"4974","GO:0050433","regulation of catecholamine secretion",47,10,4.59,"1.00000","0.29921"
"4975","GO:0050435","amyloid-beta metabolic process",29,3,2.83,"1.00000","0.18871"
"4976","GO:2000193","positive regulation of fatty acid transp...",18,3,1.76,"1.00000","0.50757"
"4977","GO:0042509","regulation of tyrosine phosphorylation o...",27,3,2.64,"1.00000","1.00000"
"4978","GO:1901698","response to nitrogen compound",874,103,85.33,"1.00000","0.45206"
"4979","GO:0045898","regulation of RNA polymerase II transcri...",14,2,1.37,"1.00000","1.00000"
"4980","GO:1900076","regulation of cellular response to insul...",86,13,8.4,"1.00000","0.59493"
"4981","GO:1900077","negative regulation of cellular response...",39,8,3.81,"1.00000","0.75970"
"4982","GO:1900078","positive regulation of cellular response...",38,5,3.71,"1.00000","0.77528"
"4983","GO:0030262","apoptotic nuclear changes",26,2,2.54,"1.00000","0.42652"
"4984","GO:1904396","regulation of neuromuscular junction dev...",155,25,15.13,"1.00000","0.39445"
"4985","GO:1904397","negative regulation of neuromuscular jun...",56,8,5.47,"1.00000","0.41728"
"4986","GO:1904398","positive regulation of neuromuscular jun...",64,12,6.25,"1.00000","0.47000"
"4987","GO:0090174","organelle membrane fusion",128,11,12.5,"1.00000","0.67837"
"4988","GO:1900024","regulation of substrate adhesion-depende...",27,2,2.64,"1.00000","0.35419"
"4989","GO:0090177","establishment of planar polarity involve...",12,6,1.17,"1.00000","1.00000"
"4990","GO:0090178","regulation of establishment of planar po...",12,6,1.17,"1.00000","1.00000"
"4991","GO:0002521","leukocyte differentiation",252,31,24.6,"1.00000","1.00000"
"4992","GO:0042698","ovulation cycle",52,8,5.08,"1.00000","0.15264"
"4993","GO:0010243","response to organonitrogen compound",803,96,78.4,"1.00000","0.12373"
"4994","GO:0090128","regulation of synapse maturation",11,1,1.07,"1.00000","0.09154"
"4995","GO:0045861","negative regulation of proteolysis",169,14,16.5,"1.00000","0.16858"
"4996","GO:0061462","protein localization to lysosome",30,1,2.93,"1.00000","0.58153"
"4997","GO:0090114","COPII-coated vesicle budding",46,2,4.49,"1.00000","0.30198"
"4998","GO:1900046","regulation of hemostasis",45,6,4.39,"1.00000","1.00000"
"4999","GO:1900047","negative regulation of hemostasis",27,6,2.64,"1.00000","1.00000"
"5000","GO:1900048","positive regulation of hemostasis",14,1,1.37,"1.00000","1.00000"
"5001","GO:2000181","negative regulation of blood vessel morp...",54,14,5.27,"1.00000","0.25809"
"5002","GO:1901652","response to peptide",401,53,39.15,"1.00000","0.36927"
"5003","GO:0008033","tRNA processing",79,1,7.71,"1.00000","0.18304"
"5004","GO:1901653","cellular response to peptide",292,40,28.51,"1.00000","0.76130"
"5005","GO:0097254","renal tubular secretion",18,4,1.76,"1.00000","0.01738"
"5006","GO:0008037","cell recognition",215,31,20.99,"1.00000","0.11943"
"5007","GO:0030277","maintenance of gastrointestinal epitheli...",13,3,1.27,"1.00000","1.00000"
"5008","GO:1901657","glycosyl compound metabolic process",100,8,9.76,"1.00000","1.00000"
"5009","GO:0061458","reproductive system development",426,57,41.59,"1.00000","0.71597"
"5010","GO:0002532","production of molecular mediator involve...",29,5,2.83,"1.00000","0.49216"
"5011","GO:1904353","regulation of telomere capping",24,1,2.34,"1.00000","0.72992"
"5012","GO:0002534","cytokine production involved in inflamma...",12,3,1.17,"1.00000","0.39977"
"5013","GO:1904356","regulation of telomere maintenance via t...",60,5,5.86,"1.00000","1.00000"
"5014","GO:2000177","regulation of neural precursor cell prol...",94,14,9.18,"1.00000","0.45990"
"5015","GO:1904357","negative regulation of telomere maintena...",33,4,3.22,"1.00000","0.35444"
"5016","GO:0090130","tissue migration",287,37,28.02,"1.00000","1.00000"
"5017","GO:2000178","negative regulation of neural precursor ...",40,4,3.91,"1.00000","0.47213"
"5018","GO:1904358","positive regulation of telomere maintena...",27,1,2.64,"1.00000","0.69885"
"5019","GO:0090132","epithelium migration",283,37,27.63,"1.00000","0.21774"
"5020","GO:0022613","ribonucleoprotein complex biogenesis",361,12,35.25,"1.00000","1.00000"
"5021","GO:0022616","DNA strand elongation",45,2,4.39,"1.00000","0.07587"
"5022","GO:1904385","cellular response to angiotensin",28,3,2.73,"1.00000","0.12342"
"5023","GO:0030217","T cell differentiation",111,13,10.84,"1.00000","0.17628"
"5024","GO:1901678","iron coordination entity transport",27,2,2.64,"1.00000","1.00000"
"5025","GO:0042659","regulation of cell fate specification",55,7,5.37,"1.00000","0.36034"
"5026","GO:0030219","megakaryocyte differentiation",54,5,5.27,"1.00000","1.00000"
"5027","GO:0009628","response to abiotic stimulus",1103,154,107.69,"1.00000","1.00000"
"5028","GO:0009629","response to gravity",27,1,2.64,"1.00000","0.15499"
"5029","GO:1904375","regulation of protein localization to ce...",80,11,7.81,"1.00000","0.82566"
"5030","GO:2000116","regulation of cysteine-type endopeptidas...",150,20,14.65,"1.00000","0.39333"
"5031","GO:1904376","negative regulation of protein localizat...",13,2,1.27,"1.00000","0.88102"
"5032","GO:2000117","negative regulation of cysteine-type end...",42,6,4.1,"1.00000","0.51426"
"5033","GO:0042670","retinal cone cell differentiation",14,3,1.37,"1.00000","0.63555"
"5034","GO:2000142","regulation of DNA-templated transcriptio...",34,2,3.32,"1.00000","1.00000"
"5035","GO:0002504","antigen processing and presentation of p...",52,2,5.08,"1.00000","0.61781"
"5036","GO:2000144","positive regulation of DNA-templated tra...",32,2,3.12,"1.00000","0.47313"
"5037","GO:1901616","organic hydroxy compound catabolic proce...",36,3,3.51,"1.00000","0.21005"
"5038","GO:2000147","positive regulation of cell motility",293,42,28.61,"1.00000","0.52625"
"5039","GO:1901617","organic hydroxy compound biosynthetic pr...",153,17,14.94,"1.00000","0.15712"
"5040","GO:0090100","positive regulation of transmembrane rec...",90,9,8.79,"1.00000","0.28343"
"5041","GO:0090101","negative regulation of transmembrane rec...",79,10,7.71,"1.00000","0.90648"
"5042","GO:0045841","negative regulation of mitotic metaphase...",35,3,3.42,"1.00000","0.06300"
"5043","GO:0090109","regulation of cell-substrate junction as...",35,3,3.42,"1.00000","1.00000"
"5044","GO:0070193","synaptonemal complex organization",27,2,2.64,"1.00000","0.49968"
"5045","GO:0010799","regulation of peptidyl-threonine phospho...",27,5,2.64,"1.00000","0.78254"
"5046","GO:0045833","negative regulation of lipid metabolic p...",56,6,5.47,"1.00000","1.00000"
"5047","GO:0045834","positive regulation of lipid metabolic p...",97,7,9.47,"1.00000","0.32432"
"5048","GO:0061437","renal system vasculature development",14,4,1.37,"1.00000","1.00000"
"5049","GO:0022600","digestive system process",102,14,9.96,"1.00000","0.44598"
"5050","GO:1905952","regulation of lipid localization",150,18,14.65,"1.00000","0.48557"
"5051","GO:1905953","negative regulation of lipid localizatio...",34,7,3.32,"1.00000","1.00000"
"5052","GO:0030203","glycosaminoglycan metabolic process",71,6,6.93,"1.00000","1.00000"
"5053","GO:0002694","regulation of leukocyte activation",184,19,17.96,"1.00000","1.00000"
"5054","GO:0002695","negative regulation of leukocyte activat...",48,6,4.69,"1.00000","0.66318"
"5055","GO:0002696","positive regulation of leukocyte activat...",111,10,10.84,"1.00000","1.00000"
"5056","GO:0002697","regulation of immune effector process",208,22,20.31,"1.00000","0.43497"
"5057","GO:0002699","positive regulation of immune effector p...",112,15,10.93,"1.00000","0.40380"
"5058","GO:0042633","hair cycle",71,6,6.93,"1.00000","0.66019"
"5059","GO:0042634","regulation of hair cycle",16,1,1.56,"1.00000","0.85588"
"5060","GO:2000105","positive regulation of DNA-templated DNA...",17,1,1.66,"1.00000","0.37880"
"5061","GO:2000106","regulation of leukocyte apoptotic proces...",47,2,4.59,"1.00000","0.58105"
"5062","GO:0070169","positive regulation of biomineral tissue...",31,5,3.03,"1.00000","0.66195"
"5063","GO:0032042","mitochondrial DNA metabolic process",24,1,2.34,"1.00000","0.65718"
"5064","GO:0099024","plasma membrane invagination",73,7,7.13,"1.00000","0.27555"
"5065","GO:0009605","response to external stimulus",1816,252,177.3,"1.00000","0.81486"
"5066","GO:0016325","oocyte microtubule cytoskeleton organiza...",20,2,1.95,"1.00000","0.89750"
"5067","GO:0009607","response to biotic stimulus",750,87,73.23,"1.00000","0.06132"
"5068","GO:0046958","nonassociative learning",17,3,1.66,"1.00000","0.54681"
"5069","GO:1901605","alpha-amino acid metabolic process",193,17,18.84,"1.00000","0.19497"
"5070","GO:0045806","negative regulation of endocytosis",36,1,3.51,"1.00000","0.46310"
"5071","GO:0090269","fibroblast growth factor production",12,3,1.17,"1.00000","0.42593"
"5072","GO:0016333","morphogenesis of follicular epithelium",50,4,4.88,"1.00000","0.81915"
"5073","GO:0002682","regulation of immune system process",678,73,66.2,"1.00000","0.37868"
"5074","GO:0002683","negative regulation of immune system pro...",199,21,19.43,"1.00000","0.07690"
"5075","GO:0002684","positive regulation of immune system pro...",438,48,42.76,"1.00000","0.67552"
"5076","GO:0002685","regulation of leukocyte migration",56,7,5.47,"1.00000","0.51120"
"5077","GO:0045597","positive regulation of cell differentiat...",627,78,61.22,"1.00000","0.10463"
"5078","GO:0033157","regulation of intracellular protein tran...",179,16,17.48,"1.00000","0.25448"
"5079","GO:0002688","regulation of leukocyte chemotaxis",25,2,2.44,"1.00000","0.08867"
"5080","GO:0032006","regulation of TOR signaling",93,5,9.08,"1.00000","0.22009"
"5081","GO:0090287","regulation of cellular response to growt...",224,30,21.87,"1.00000","0.67871"
"5082","GO:0046942","carboxylic acid transport",197,32,19.23,"1.00000","1.00000"
"5083","GO:0010714","positive regulation of collagen metaboli...",17,1,1.66,"1.00000","1.00000"
"5084","GO:0090276","regulation of peptide hormone secretion",157,25,15.33,"1.00000","0.15320"
"5085","GO:0006996","organelle organization",2772,248,270.64,"1.00000","0.30659"
"5086","GO:0033173","calcineurin-NFAT signaling cascade",16,3,1.56,"1.00000","1.00000"
"5087","GO:0036314","response to sterol",38,6,3.71,"1.00000","1.00000"
"5088","GO:0010743","regulation of macrophage derived foam ce...",21,5,2.05,"1.00000","0.05319"
"5089","GO:0090224","regulation of spindle organization",40,2,3.91,"1.00000","0.54867"
"5090","GO:0033120","positive regulation of RNA splicing",26,1,2.54,"1.00000","0.40581"
"5091","GO:0033121","regulation of purine nucleotide cataboli...",39,6,3.81,"1.00000","1.00000"
"5092","GO:0061162","establishment of monopolar cell polarity",35,4,3.42,"1.00000","0.72080"
"5093","GO:0033123","positive regulation of purine nucleotide...",20,1,1.95,"1.00000","1.00000"
"5094","GO:0036344","platelet morphogenesis",17,1,1.66,"1.00000","1.00000"
"5095","GO:0010737","protein kinase A signaling",15,1,1.46,"1.00000","0.85352"
"5096","GO:1905909","regulation of dauer entry",11,3,1.07,"1.00000","0.52777"
"5097","GO:0034698","response to gonadotropin",28,1,2.73,"1.00000","0.39689"
"5098","GO:0033143","regulation of intracellular steroid horm...",59,3,5.76,"1.00000","1.00000"
"5099","GO:0033145","positive regulation of intracellular ste...",21,1,2.05,"1.00000","0.77608"
"5100","GO:0030725","germline ring canal formation",14,1,1.37,"1.00000","0.01662"
"5101","GO:0006950","response to stress",2398,242,234.13,"1.00000","0.56934"
"5102","GO:2000278","regulation of DNA biosynthetic process",94,11,9.18,"1.00000","0.30249"
"5103","GO:0021799","cerebral cortex radially oriented cell m...",21,1,2.05,"1.00000","0.76284"
"5104","GO:0090231","regulation of spindle checkpoint",13,1,1.27,"1.00000","1.00000"
"5105","GO:0046902","regulation of mitochondrial membrane per...",28,6,2.73,"1.00000","0.34318"
"5106","GO:0006956","complement activation",25,3,2.44,"1.00000","1.00000"
"5107","GO:0033135","regulation of peptidyl-serine phosphoryl...",65,14,6.35,"1.00000","0.49611"
"5108","GO:0045576","mast cell activation",32,4,3.12,"1.00000","0.40730"
"5109","GO:0006986","response to unfolded protein",112,6,10.93,"1.00000","0.30484"
"5110","GO:0097720","calcineurin-mediated signaling",16,3,1.56,"1.00000","1.00000"
"5111","GO:0097722","sperm motility",75,7,7.32,"1.00000","0.64277"
"5112","GO:2000243","positive regulation of reproductive proc...",125,19,12.2,"1.00000","0.31455"
"5113","GO:1904424","regulation of GTP binding",33,6,3.22,"1.00000","0.62728"
"5114","GO:0061117","negative regulation of heart growth",20,3,1.95,"1.00000","1.00000"
"5115","GO:1904427","positive regulation of calcium ion trans...",47,9,4.59,"1.00000","1.00000"
"5116","GO:0034650","cortisol metabolic process",10,3,0.98,"1.00000","1.00000"
"5117","GO:0034654","nucleobase-containing compound biosynthe...",1942,200,189.6,"1.00000","1.00000"
"5118","GO:0034655","nucleobase-containing compound catabolic...",351,25,34.27,"1.00000","1.00000"
"5119","GO:0090207","regulation of triglyceride metabolic pro...",31,1,3.03,"1.00000","0.67255"
"5120","GO:0006929","substrate-dependent cell migration",35,1,3.42,"1.00000","0.16064"
"5121","GO:2000232","regulation of rRNA processing",11,1,1.07,"1.00000","0.37097"
"5122","GO:0070296","sarcoplasmic reticulum calcium ion trans...",12,1,1.17,"1.00000","0.54435"
"5123","GO:0006910","phagocytosis, recognition",16,1,1.56,"1.00000","0.32499"
"5124","GO:0010893","positive regulation of steroid biosynthe...",20,1,1.95,"1.00000","0.37982"
"5125","GO:0006940","regulation of smooth muscle contraction",36,4,3.51,"1.00000","0.60170"
"5126","GO:0044091","membrane biogenesis",42,6,4.1,"1.00000","0.75344"
"5127","GO:0044092","negative regulation of molecular functio...",594,71,57.99,"1.00000","0.77157"
"5128","GO:0044093","positive regulation of molecular functio...",1044,124,101.93,"1.00000","0.76293"
"5129","GO:0018958","phenol-containing compound metabolic pro...",110,7,10.74,"1.00000","0.40872"
"5130","GO:0006949","syncytium formation",75,20,7.32,"1.00000","0.61105"
"5131","GO:0030705","cytoskeleton-dependent intracellular tra...",160,16,15.62,"1.00000","0.42682"
"5132","GO:0030706","germarium-derived oocyte differentiation",41,2,4,"1.00000","0.20026"
"5133","GO:0034620","cellular response to unfolded protein",102,6,9.96,"1.00000","0.12498"
"5134","GO:1903050","regulation of proteolysis involved in pr...",190,9,18.55,"1.00000","1.00000"
"5135","GO:1903051","negative regulation of proteolysis invol...",63,3,6.15,"1.00000","0.59325"
"5136","GO:0034612","response to tumor necrosis factor",113,15,11.03,"1.00000","0.23949"
"5137","GO:1903052","positive regulation of proteolysis invol...",111,4,10.84,"1.00000","0.03437"
"5138","GO:0070252","actin-mediated cell contraction",92,18,8.98,"1.00000","0.48615"
"5139","GO:0070254","mucus secretion",12,3,1.17,"1.00000","1.00000"
"5140","GO:0036465","synaptic vesicle recycling",69,6,6.74,"1.00000","0.45927"
"5141","GO:0034643","establishment of mitochondrion localizat...",28,2,2.73,"1.00000","1.00000"
"5142","GO:0044065","regulation of respiratory system process",11,1,1.07,"1.00000","0.25547"
"5143","GO:1904407","positive regulation of nitric oxide meta...",21,3,2.05,"1.00000","1.00000"
"5144","GO:0016441","post-transcriptional gene silencing",95,7,9.28,"1.00000","0.81246"
"5145","GO:0006901","vesicle coating",48,2,4.69,"1.00000","0.32422"
"5146","GO:0010883","regulation of lipid storage",84,8,8.2,"1.00000","0.45460"
"5147","GO:0016444","somatic cell DNA recombination",42,2,4.1,"1.00000","0.00052"
"5148","GO:0006904","vesicle docking involved in exocytosis",43,3,4.2,"1.00000","0.08871"
"5149","GO:0016445","somatic diversification of immunoglobuli...",37,2,3.61,"1.00000","0.07119"
"5150","GO:0044057","regulation of system process",409,74,39.93,"1.00000","1.00000"
"5151","GO:0033260","nuclear DNA replication",65,4,6.35,"1.00000","0.41968"
"5152","GO:0033262","regulation of nuclear cell cycle DNA rep...",17,1,1.66,"1.00000","0.62600"
"5153","GO:1903020","positive regulation of glycoprotein meta...",18,1,1.76,"1.00000","1.00000"
"5154","GO:0010876","lipid localization",279,35,27.24,"1.00000","0.42562"
"5155","GO:0044088","regulation of vacuole organization",60,10,5.86,"1.00000","0.38191"
"5156","GO:0070227","lymphocyte apoptotic process",46,3,4.49,"1.00000","1.00000"
"5157","GO:0070228","regulation of lymphocyte apoptotic proce...",37,1,3.61,"1.00000","1.00000"
"5158","GO:0010824","regulation of centrosome duplication",44,1,4.3,"1.00000","0.26407"
"5159","GO:0010827","regulation of glucose transmembrane tran...",66,9,6.44,"1.00000","0.76461"
"5160","GO:1903018","regulation of glycoprotein metabolic pro...",26,1,2.54,"1.00000","1.00000"
"5161","GO:0035090","maintenance of apical/basal cell polarit...",30,3,2.93,"1.00000","0.65206"
"5162","GO:0010810","regulation of cell-substrate adhesion",133,14,12.99,"1.00000","1.00000"
"5163","GO:1903047","mitotic cell cycle process",765,51,74.69,"1.00000","0.69508"
"5164","GO:0021700","developmental maturation",388,45,37.88,"1.00000","0.23731"
"5165","GO:0033275","actin-myosin filament sliding",22,1,2.15,"1.00000","0.43512"
"5166","GO:1903034","regulation of response to wounding",160,21,15.62,"1.00000","1.00000"
"5167","GO:1903035","negative regulation of response to wound...",75,15,7.32,"1.00000","0.65960"
"5168","GO:1903037","regulation of leukocyte cell-cell adhesi...",84,15,8.2,"1.00000","1.00000"
"5169","GO:0070231","T cell apoptotic process",20,2,1.95,"1.00000","0.81043"
"5170","GO:0072080","nephron tubule development",78,15,7.62,"1.00000","0.87489"
"5171","GO:0044042","glucan metabolic process",63,8,6.15,"1.00000","1.00000"
