"","GO.ID","Term","Annotated","Significant","Expected","classic"
"5708","GO:0045910","negative regulation of DNA recombination",30,0,1.59,"1.00000"
"5709","GO:0045911","positive regulation of DNA recombination",18,0,0.96,"1.00000"
"5710","GO:0045912","negative regulation of carbohydrate meta...",31,0,1.65,"1.00000"
"5711","GO:0045940","positive regulation of steroid metabolic...",19,0,1.01,"1.00000"
"5712","GO:0045943","positive regulation of transcription by ...",19,0,1.01,"1.00000"
"5713","GO:0045945","positive regulation of transcription by ...",14,0,0.74,"1.00000"
"5714","GO:0045947","negative regulation of translational ini...",20,0,1.06,"1.00000"
"5715","GO:0045948","positive regulation of translational ini...",21,0,1.12,"1.00000"
"5716","GO:0045955","negative regulation of calcium ion-depen...",11,0,0.58,"1.00000"
"5717","GO:0045956","positive regulation of calcium ion-depen...",18,0,0.96,"1.00000"
"5718","GO:0045980","negative regulation of nucleotide metabo...",34,0,1.81,"1.00000"
"5719","GO:0045981","positive regulation of nucleotide metabo...",37,0,1.97,"1.00000"
"5720","GO:0045987","positive regulation of smooth muscle con...",25,0,1.33,"1.00000"
"5721","GO:0046006","regulation of activated T cell prolifera...",26,0,1.38,"1.00000"
"5722","GO:0046007","negative regulation of activated T cell ...",11,0,0.58,"1.00000"
"5723","GO:0046033","AMP metabolic process",12,0,0.64,"1.00000"
"5724","GO:0046039","GTP metabolic process",26,0,1.38,"1.00000"
"5725","GO:0046040","IMP metabolic process",10,0,0.53,"1.00000"
"5726","GO:0046083","adenine metabolic process",13,0,0.69,"1.00000"
"5727","GO:0046085","adenosine metabolic process",20,0,1.06,"1.00000"
"5728","GO:0046100","hypoxanthine metabolic process",14,0,0.74,"1.00000"
"5729","GO:0046101","hypoxanthine biosynthetic process",14,0,0.74,"1.00000"
"5730","GO:0046102","inosine metabolic process",14,0,0.74,"1.00000"
"5731","GO:0046103","inosine biosynthetic process",13,0,0.69,"1.00000"
"5732","GO:0046112","nucleobase biosynthetic process",26,0,1.38,"1.00000"
"5733","GO:0046113","nucleobase catabolic process",17,0,0.9,"1.00000"
"5734","GO:0046129","purine ribonucleoside biosynthetic proce...",26,0,1.38,"1.00000"
"5735","GO:0046130","purine ribonucleoside catabolic process",26,0,1.38,"1.00000"
"5736","GO:0046131","pyrimidine ribonucleoside metabolic proc...",20,0,1.06,"1.00000"
"5737","GO:0046132","pyrimidine ribonucleoside biosynthetic p...",17,0,0.9,"1.00000"
"5738","GO:0046134","pyrimidine nucleoside biosynthetic proce...",22,0,1.17,"1.00000"
"5739","GO:0046135","pyrimidine nucleoside catabolic process",12,0,0.64,"1.00000"
"5740","GO:0046154","rhodopsin metabolic process",10,0,0.53,"1.00000"
"5741","GO:0046164","alcohol catabolic process",17,0,0.9,"1.00000"
"5742","GO:0046174","polyol catabolic process",13,0,0.69,"1.00000"
"5743","GO:0046320","regulation of fatty acid oxidation",15,0,0.8,"1.00000"
"5744","GO:0046321","positive regulation of fatty acid oxidat...",10,0,0.53,"1.00000"
"5745","GO:0046330","positive regulation of JNK cascade",118,0,6.27,"1.00000"
"5746","GO:0046337","phosphatidylethanolamine metabolic proce...",24,0,1.27,"1.00000"
"5747","GO:0046349","amino sugar biosynthetic process",16,0,0.85,"1.00000"
"5748","GO:0046364","monosaccharide biosynthetic process",61,0,3.24,"1.00000"
"5749","GO:0046385","deoxyribose phosphate biosynthetic proce...",10,0,0.53,"1.00000"
"5750","GO:0046439","L-cysteine metabolic process",13,0,0.69,"1.00000"
"5751","GO:0046460","neutral lipid biosynthetic process",26,0,1.38,"1.00000"
"5752","GO:0046461","neutral lipid catabolic process",23,0,1.22,"1.00000"
"5753","GO:0046463","acylglycerol biosynthetic process",26,0,1.38,"1.00000"
"5754","GO:0046464","acylglycerol catabolic process",23,0,1.22,"1.00000"
"5755","GO:0046470","phosphatidylcholine metabolic process",44,0,2.34,"1.00000"
"5756","GO:0046471","phosphatidylglycerol metabolic process",23,0,1.22,"1.00000"
"5757","GO:0046498","S-adenosylhomocysteine metabolic process",14,0,0.74,"1.00000"
"5758","GO:0046500","S-adenosylmethionine metabolic process",15,0,0.8,"1.00000"
"5759","GO:0046513","ceramide biosynthetic process",53,0,2.81,"1.00000"
"5760","GO:0046532","regulation of photoreceptor cell differe...",30,0,1.59,"1.00000"
"5761","GO:0046533","negative regulation of photoreceptor cel...",12,0,0.64,"1.00000"
"5762","GO:0046599","regulation of centriole replication",14,0,0.74,"1.00000"
"5763","GO:0046602","regulation of mitotic centrosome separat...",14,0,0.74,"1.00000"
"5764","GO:0046606","negative regulation of centrosome cycle",17,0,0.9,"1.00000"
"5765","GO:0046607","positive regulation of centrosome cycle",10,0,0.53,"1.00000"
"5766","GO:0046627","negative regulation of insulin receptor ...",39,0,2.07,"1.00000"
"5767","GO:0046628","positive regulation of insulin receptor ...",13,0,0.69,"1.00000"
"5768","GO:0046633","alpha-beta T cell proliferation",15,0,0.8,"1.00000"
"5769","GO:0046640","regulation of alpha-beta T cell prolifer...",14,0,0.74,"1.00000"
"5770","GO:0046653","tetrahydrofolate metabolic process",11,0,0.58,"1.00000"
"5771","GO:0046655","folic acid metabolic process",13,0,0.69,"1.00000"
"5772","GO:0046671","negative regulation of retinal cell prog...",15,0,0.8,"1.00000"
"5773","GO:0046673","negative regulation of compound eye reti...",15,0,0.8,"1.00000"
"5774","GO:0046755","viral budding",15,0,0.8,"1.00000"
"5775","GO:0046782","regulation of viral transcription",29,0,1.54,"1.00000"
"5776","GO:0046794","transport of virus",12,0,0.64,"1.00000"
"5777","GO:0046822","regulation of nucleocytoplasmic transpor...",98,0,5.2,"1.00000"
"5778","GO:0046823","negative regulation of nucleocytoplasmic...",24,0,1.27,"1.00000"
"5779","GO:0046824","positive regulation of nucleocytoplasmic...",54,0,2.87,"1.00000"
"5780","GO:0046825","regulation of protein export from nucleu...",30,0,1.59,"1.00000"
"5781","GO:0046827","positive regulation of protein export fr...",12,0,0.64,"1.00000"
"5782","GO:0046831","regulation of RNA export from nucleus",15,0,0.8,"1.00000"
"5783","GO:0046833","positive regulation of RNA export from n...",10,0,0.53,"1.00000"
"5784","GO:0046839","phospholipid dephosphorylation",19,0,1.01,"1.00000"
"5785","GO:0046850","regulation of bone remodeling",26,0,1.38,"1.00000"
"5786","GO:0046852","positive regulation of bone remodeling",11,0,0.58,"1.00000"
"5787","GO:0046856","phosphatidylinositol dephosphorylation",18,0,0.96,"1.00000"
"5788","GO:0046949","fatty-acyl-CoA biosynthetic process",14,0,0.74,"1.00000"
"5789","GO:0047496","vesicle transport along microtubule",27,0,1.43,"1.00000"
"5790","GO:0048011","neurotrophin TRK receptor signaling path...",22,0,1.17,"1.00000"
"5791","GO:0048012","hepatocyte growth factor receptor signal...",10,0,0.53,"1.00000"
"5792","GO:0048015","phosphatidylinositol-mediated signaling",43,0,2.28,"1.00000"
"5793","GO:0048050","post-embryonic eye morphogenesis",17,0,0.9,"1.00000"
"5794","GO:0048067","cuticle pigmentation",24,0,1.27,"1.00000"
"5795","GO:0048079","regulation of cuticle pigmentation",10,0,0.53,"1.00000"
"5796","GO:0048085","adult chitin-containing cuticle pigmenta...",18,0,0.96,"1.00000"
"5797","GO:0048087","positive regulation of developmental pig...",15,0,0.8,"1.00000"
"5798","GO:0048132","female germ-line stem cell asymmetric di...",17,0,0.9,"1.00000"
"5799","GO:0048136","male germ-line cyst formation",12,0,0.64,"1.00000"
"5800","GO:0048137","spermatocyte division",25,0,1.33,"1.00000"
"5801","GO:0048172","regulation of short-term neuronal synapt...",10,0,0.53,"1.00000"
"5802","GO:0048190","wing disc dorsal/ventral pattern formati...",42,0,2.23,"1.00000"
"5803","GO:0048246","macrophage chemotaxis",18,0,0.96,"1.00000"
"5804","GO:0048261","negative regulation of receptor-mediated...",14,0,0.74,"1.00000"
"5805","GO:0048268","clathrin coat assembly",10,0,0.53,"1.00000"
"5806","GO:0048280","vesicle fusion with Golgi apparatus",10,0,0.53,"1.00000"
"5807","GO:0048312","intracellular distribution of mitochondr...",13,0,0.69,"1.00000"
"5808","GO:0048337","positive regulation of mesodermal cell f...",17,0,0.9,"1.00000"
"5809","GO:0048339","paraxial mesoderm development",16,0,0.85,"1.00000"
"5810","GO:0048368","lateral mesoderm development",17,0,0.9,"1.00000"
"5811","GO:0048490","anterograde synaptic vesicle transport",11,0,0.58,"1.00000"
"5812","GO:0048499","synaptic vesicle membrane organization",17,0,0.9,"1.00000"
"5813","GO:0048524","positive regulation of viral process",88,0,4.67,"1.00000"
"5814","GO:0048535","lymph node development",10,0,0.53,"1.00000"
"5815","GO:0048548","regulation of pinocytosis",12,0,0.64,"1.00000"
"5816","GO:0048677","axon extension involved in regeneration",15,0,0.8,"1.00000"
"5817","GO:0048686","regulation of sprouting of injured axon",16,0,0.85,"1.00000"
"5818","GO:0048690","regulation of axon extension involved in...",15,0,0.8,"1.00000"
"5819","GO:0048715","negative regulation of oligodendrocyte d...",10,0,0.53,"1.00000"
"5820","GO:0048753","pigment granule organization",25,0,1.33,"1.00000"
"5821","GO:0048820","hair follicle maturation",12,0,0.64,"1.00000"
"5822","GO:0048840","otolith development",20,0,1.06,"1.00000"
"5823","GO:0048853","forebrain morphogenesis",12,0,0.64,"1.00000"
"5824","GO:0048854","brain morphogenesis",32,0,1.7,"1.00000"
"5825","GO:0050000","chromosome localization",79,0,4.2,"1.00000"
"5826","GO:0050434","positive regulation of viral transcripti...",24,0,1.27,"1.00000"
"5827","GO:0050657","nucleic acid transport",181,0,9.61,"1.00000"
"5828","GO:0050658","RNA transport",181,0,9.61,"1.00000"
"5829","GO:0050665","hydrogen peroxide biosynthetic process",11,0,0.58,"1.00000"
"5830","GO:0050666","regulation of homocysteine metabolic pro...",13,0,0.69,"1.00000"
"5831","GO:0050672","negative regulation of lymphocyte prolif...",40,0,2.12,"1.00000"
"5832","GO:0050691","regulation of defense response to virus ...",40,0,2.12,"1.00000"
"5833","GO:0050732","negative regulation of peptidyl-tyrosine...",46,0,2.44,"1.00000"
"5834","GO:0050765","negative regulation of phagocytosis",26,0,1.38,"1.00000"
"5835","GO:0050774","negative regulation of dendrite morphoge...",11,0,0.58,"1.00000"
"5836","GO:0050779","RNA destabilization",82,0,4.36,"1.00000"
"5837","GO:0050798","activated T cell proliferation",30,0,1.59,"1.00000"
"5838","GO:0050856","regulation of T cell receptor signaling ...",29,0,1.54,"1.00000"
"5839","GO:0050862","positive regulation of T cell receptor s...",17,0,0.9,"1.00000"
"5840","GO:0050869","negative regulation of B cell activation",19,0,1.01,"1.00000"
"5841","GO:0050872","white fat cell differentiation",14,0,0.74,"1.00000"
"5842","GO:0050873","brown fat cell differentiation",26,0,1.38,"1.00000"
"5843","GO:0050901","leukocyte tethering or rolling",13,0,0.69,"1.00000"
"5844","GO:0050926","regulation of positive chemotaxis",13,0,0.69,"1.00000"
"5845","GO:0050927","positive regulation of positive chemotax...",13,0,0.69,"1.00000"
"5846","GO:0050955","thermoception",11,0,0.58,"1.00000"
"5847","GO:0051016","barbed-end actin filament capping",15,0,0.8,"1.00000"
"5848","GO:0051028","mRNA transport",100,0,5.31,"1.00000"
"5849","GO:0051029","rRNA transport",17,0,0.9,"1.00000"
"5850","GO:0051036","regulation of endosome size",14,0,0.74,"1.00000"
"5851","GO:0051081","nuclear membrane disassembly",15,0,0.8,"1.00000"
"5852","GO:0051084","'de novo' post-translational protein fol...",18,0,0.96,"1.00000"
"5853","GO:0051085","chaperone cofactor-dependent protein ref...",13,0,0.69,"1.00000"
"5854","GO:0051131","chaperone-mediated protein complex assem...",12,0,0.64,"1.00000"
"5855","GO:0051156","glucose 6-phosphate metabolic process",12,0,0.64,"1.00000"
"5856","GO:0051168","nuclear export",194,0,10.3,"1.00000"
"5857","GO:0051205","protein insertion into membrane",22,0,1.17,"1.00000"
"5858","GO:0051231","spindle elongation",23,0,1.22,"1.00000"
"5859","GO:0051236","establishment of RNA localization",185,0,9.83,"1.00000"
"5860","GO:0051255","spindle midzone assembly",12,0,0.64,"1.00000"
"5861","GO:0051303","establishment of chromosome localization",77,0,4.09,"1.00000"
"5862","GO:0051305","chromosome movement towards spindle pole",12,0,0.64,"1.00000"
"5863","GO:0051310","metaphase chromosome alignment",62,0,3.29,"1.00000"
"5864","GO:0051315","attachment of mitotic spindle microtubul...",11,0,0.58,"1.00000"
"5865","GO:0051342","regulation of cyclic-nucleotide phosphod...",19,0,1.01,"1.00000"
"5866","GO:0051343","positive regulation of cyclic-nucleotide...",15,0,0.8,"1.00000"
"5867","GO:0051353","positive regulation of oxidoreductase ac...",17,0,0.9,"1.00000"
"5868","GO:0051382","kinetochore assembly",11,0,0.58,"1.00000"
"5869","GO:0051383","kinetochore organization",17,0,0.9,"1.00000"
"5870","GO:0051418","microtubule nucleation by microtubule or...",11,0,0.58,"1.00000"
"5871","GO:0051438","regulation of ubiquitin-protein transfer...",52,0,2.76,"1.00000"
"5872","GO:0051443","positive regulation of ubiquitin-protein...",33,0,1.75,"1.00000"
"5873","GO:0051444","negative regulation of ubiquitin-protein...",18,0,0.96,"1.00000"
"5874","GO:0051492","regulation of stress fiber assembly",62,0,3.29,"1.00000"
"5875","GO:0051496","positive regulation of stress fiber asse...",43,0,2.28,"1.00000"
"5876","GO:0051497","negative regulation of stress fiber asse...",11,0,0.58,"1.00000"
"5877","GO:0051546","keratinocyte migration",10,0,0.53,"1.00000"
"5878","GO:0051560","mitochondrial calcium ion homeostasis",15,0,0.8,"1.00000"
"5879","GO:0051645","Golgi localization",13,0,0.69,"1.00000"
"5880","GO:0051657","maintenance of organelle location",16,0,0.85,"1.00000"
"5881","GO:0051661","maintenance of centrosome location",12,0,0.64,"1.00000"
"5882","GO:0051693","actin filament capping",18,0,0.96,"1.00000"
"5883","GO:0051709","regulation of killing of cells of anothe...",14,0,0.74,"1.00000"
"5884","GO:0051782","negative regulation of cell division",20,0,1.06,"1.00000"
"5885","GO:0051788","response to misfolded protein",26,0,1.38,"1.00000"
"5886","GO:0051865","protein autoubiquitination",114,0,6.05,"1.00000"
"5887","GO:0051894","positive regulation of focal adhesion as...",15,0,0.8,"1.00000"
"5888","GO:0051901","positive regulation of mitochondrial dep...",18,0,0.96,"1.00000"
"5889","GO:0051971","positive regulation of transmission of n...",11,0,0.58,"1.00000"
"5890","GO:0051972","regulation of telomerase activity",42,0,2.23,"1.00000"
"5891","GO:0051973","positive regulation of telomerase activi...",32,0,1.7,"1.00000"
"5892","GO:0051988","regulation of attachment of spindle micr...",10,0,0.53,"1.00000"
"5893","GO:0052040","symbiont-mediated perturbation of host p...",12,0,0.64,"1.00000"
"5894","GO:0052150","symbiont-mediated perturbation of host a...",10,0,0.53,"1.00000"
"5895","GO:0052472","modulation by host of symbiont transcrip...",21,0,1.12,"1.00000"
"5896","GO:0055062","phosphate ion homeostasis",13,0,0.69,"1.00000"
"5897","GO:0055070","copper ion homeostasis",19,0,1.01,"1.00000"
"5898","GO:0055094","response to lipoprotein particle",23,0,1.22,"1.00000"
"5899","GO:0060009","Sertoli cell development",11,0,0.58,"1.00000"
"5900","GO:0060019","radial glial cell differentiation",15,0,0.8,"1.00000"
"5901","GO:0060026","convergent extension",45,0,2.39,"1.00000"
"5902","GO:0060027","convergent extension involved in gastrul...",37,0,1.97,"1.00000"
"5903","GO:0060033","anatomical structure regression",62,0,3.29,"1.00000"
"5904","GO:0060039","pericardium development",22,0,1.17,"1.00000"
"5905","GO:0060049","regulation of protein glycosylation",11,0,0.58,"1.00000"
"5906","GO:0060056","mammary gland involution",10,0,0.53,"1.00000"
"5907","GO:0060120","inner ear receptor cell fate commitment",10,0,0.53,"1.00000"
"5908","GO:0060148","positive regulation of post-transcriptio...",20,0,1.06,"1.00000"
"5909","GO:0060193","positive regulation of lipase activity",37,0,1.97,"1.00000"
"5910","GO:0060211","regulation of nuclear-transcribed mRNA p...",14,0,0.74,"1.00000"
"5911","GO:0060213","positive regulation of nuclear-transcrib...",13,0,0.69,"1.00000"
"5912","GO:0060232","delamination",12,0,0.64,"1.00000"
"5913","GO:0060236","regulation of mitotic spindle organizati...",33,0,1.75,"1.00000"
"5914","GO:0060252","positive regulation of glial cell prolif...",11,0,0.58,"1.00000"
"5915","GO:0060261","positive regulation of transcription ini...",20,0,1.06,"1.00000"
"5916","GO:0060269","centripetally migrating follicle cell mi...",10,0,0.53,"1.00000"
"5917","GO:0060287","epithelial cilium movement involved in d...",13,0,0.69,"1.00000"
"5918","GO:0060298","positive regulation of sarcomere organiz...",10,0,0.53,"1.00000"
"5919","GO:0060337","type I interferon-mediated signaling pat...",20,0,1.06,"1.00000"
"5920","GO:0060338","regulation of type I interferon-mediated...",13,0,0.69,"1.00000"
"5921","GO:0060368","regulation of Fc receptor mediated stimu...",10,0,0.53,"1.00000"
"5922","GO:0060378","regulation of brood size",11,0,0.58,"1.00000"
"5923","GO:0060379","cardiac muscle cell myoblast differentia...",11,0,0.58,"1.00000"
"5924","GO:0060456","positive regulation of digestive system ...",10,0,0.53,"1.00000"
"5925","GO:0060544","regulation of necroptotic process",16,0,0.85,"1.00000"
"5926","GO:0060546","negative regulation of necroptotic proce...",16,0,0.85,"1.00000"
"5927","GO:0060576","intestinal epithelial cell development",19,0,1.01,"1.00000"
"5928","GO:0060628","regulation of ER to Golgi vesicle-mediat...",17,0,0.9,"1.00000"
"5929","GO:0060631","regulation of meiosis I",12,0,0.64,"1.00000"
"5930","GO:0060669","embryonic placenta morphogenesis",14,0,0.74,"1.00000"
"5931","GO:0060713","labyrinthine layer morphogenesis",14,0,0.74,"1.00000"
"5932","GO:0060715","syncytiotrophoblast cell differentiation...",10,0,0.53,"1.00000"
"5933","GO:0060729","intestinal epithelial structure maintena...",10,0,0.53,"1.00000"
"5934","GO:0060742","epithelial cell differentiation involved...",12,0,0.64,"1.00000"
"5935","GO:0060810","intracellular mRNA localization involved...",55,0,2.92,"1.00000"
"5936","GO:0060811","intracellular mRNA localization involved...",54,0,2.87,"1.00000"
"5937","GO:0060831","smoothened signaling pathway involved in...",11,0,0.58,"1.00000"
"5938","GO:0060947","cardiac vascular smooth muscle cell diff...",11,0,0.58,"1.00000"
"5939","GO:0061000","negative regulation of dendritic spine d...",10,0,0.53,"1.00000"
"5940","GO:0061014","positive regulation of mRNA catabolic pr...",92,0,4.89,"1.00000"
"5941","GO:0061057","peptidoglycan recognition protein signal...",15,0,0.8,"1.00000"
"5942","GO:0061099","negative regulation of protein tyrosine ...",30,0,1.59,"1.00000"
"5943","GO:0061157","mRNA destabilization",81,0,4.3,"1.00000"
"5944","GO:0061178","regulation of insulin secretion involved...",35,0,1.86,"1.00000"
"5945","GO:0061355","Wnt protein secretion",17,0,0.9,"1.00000"
"5946","GO:0061462","protein localization to lysosome",30,0,1.59,"1.00000"
"5947","GO:0061481","response to TNF agonist",12,0,0.64,"1.00000"
"5948","GO:0061512","protein localization to cilium",47,0,2.5,"1.00000"
"5949","GO:0061614","miRNA transcription",28,0,1.49,"1.00000"
"5950","GO:0061615","glycolytic process through fructose-6-ph...",11,0,0.58,"1.00000"
"5951","GO:0061620","glycolytic process through glucose-6-pho...",11,0,0.58,"1.00000"
"5952","GO:0061635","regulation of protein complex stability",11,0,0.58,"1.00000"
"5953","GO:0061684","chaperone-mediated autophagy",19,0,1.01,"1.00000"
"5954","GO:0061723","glycophagy",13,0,0.69,"1.00000"
"5955","GO:0061756","leukocyte adhesion to vascular endotheli...",13,0,0.69,"1.00000"
"5956","GO:0061983","meiosis II cell cycle process",38,0,2.02,"1.00000"
"5957","GO:0061988","karyosome formation",22,0,1.17,"1.00000"
"5958","GO:0062098","regulation of programmed necrotic cell d...",16,0,0.85,"1.00000"
"5959","GO:0062099","negative regulation of programmed necrot...",16,0,0.85,"1.00000"
"5960","GO:0062125","regulation of mitochondrial gene express...",18,0,0.96,"1.00000"
"5961","GO:0065002","intracellular protein transmembrane tran...",42,0,2.23,"1.00000"
"5962","GO:0070086","ubiquitin-dependent endocytosis",11,0,0.58,"1.00000"
"5963","GO:0070125","mitochondrial translational elongation",52,0,2.76,"1.00000"
"5964","GO:0070126","mitochondrial translational termination",50,0,2.66,"1.00000"
"5965","GO:0070129","regulation of mitochondrial translation",16,0,0.85,"1.00000"
"5966","GO:0070131","positive regulation of mitochondrial tra...",10,0,0.53,"1.00000"
"5967","GO:0070192","chromosome organization involved in meio...",85,0,4.51,"1.00000"
"5968","GO:0070193","synaptonemal complex organization",25,0,1.33,"1.00000"
"5969","GO:0070198","protein localization to chromosome, telo...",22,0,1.17,"1.00000"
"5970","GO:0070199","establishment of protein localization to...",17,0,0.9,"1.00000"
"5971","GO:0070200","establishment of protein localization to...",12,0,0.64,"1.00000"
"5972","GO:0070230","positive regulation of lymphocyte apopto...",17,0,0.9,"1.00000"
"5973","GO:0070231","T cell apoptotic process",44,0,2.34,"1.00000"
"5974","GO:0070232","regulation of T cell apoptotic process",27,0,1.43,"1.00000"
"5975","GO:0070233","negative regulation of T cell apoptotic ...",11,0,0.58,"1.00000"
"5976","GO:0070242","thymocyte apoptotic process",26,0,1.38,"1.00000"
"5977","GO:0070243","regulation of thymocyte apoptotic proces...",16,0,0.85,"1.00000"
"5978","GO:0070278","extracellular matrix constituent secreti...",13,0,0.69,"1.00000"
"5979","GO:0070286","axonemal dynein complex assembly",28,0,1.49,"1.00000"
"5980","GO:0070293","renal absorption",15,0,0.8,"1.00000"
"5981","GO:0070304","positive regulation of stress-activated ...",128,0,6.8,"1.00000"
"5982","GO:0070316","regulation of G0 to G1 transition",28,0,1.49,"1.00000"
"5983","GO:0070317","negative regulation of G0 to G1 transiti...",26,0,1.38,"1.00000"
"5984","GO:0070417","cellular response to cold",22,0,1.17,"1.00000"
"5985","GO:0070486","leukocyte aggregation",10,0,0.53,"1.00000"
"5986","GO:0070498","interleukin-1-mediated signaling pathway",59,0,3.13,"1.00000"
"5987","GO:0070534","protein K63-linked ubiquitination",62,0,3.29,"1.00000"
"5988","GO:0070536","protein K63-linked deubiquitination",29,0,1.54,"1.00000"
"5989","GO:0070646","protein modification by small protein re...",249,0,13.22,"1.00000"
"5990","GO:0070664","negative regulation of leukocyte prolife...",43,0,2.28,"1.00000"
"5991","GO:0070671","response to interleukin-12",37,0,1.97,"1.00000"
"5992","GO:0070723","response to cholesterol",14,0,0.74,"1.00000"
"5993","GO:0070781","response to biotin",14,0,0.74,"1.00000"
"5994","GO:0070841","inclusion body assembly",32,0,1.7,"1.00000"
"5995","GO:0070861","regulation of protein exit from endoplas...",18,0,0.96,"1.00000"
"5996","GO:0070863","positive regulation of protein exit from...",11,0,0.58,"1.00000"
"5997","GO:0070873","regulation of glycogen metabolic process",37,0,1.97,"1.00000"
"5998","GO:0070874","negative regulation of glycogen metaboli...",10,0,0.53,"1.00000"
"5999","GO:0070875","positive regulation of glycogen metaboli...",25,0,1.33,"1.00000"
"6000","GO:0070911","global genome nucleotide-excision repair",21,0,1.12,"1.00000"
"6001","GO:0070914","UV-damage excision repair",11,0,0.58,"1.00000"
"6002","GO:0070936","protein K48-linked ubiquitination",37,0,1.97,"1.00000"
"6003","GO:0070972","protein localization to endoplasmic reti...",251,0,13.33,"1.00000"
"6004","GO:0070979","protein K11-linked ubiquitination",16,0,0.85,"1.00000"
"6005","GO:0070987","error-free translesion synthesis",20,0,1.06,"1.00000"
"6006","GO:0071025","RNA surveillance",22,0,1.17,"1.00000"
"6007","GO:0071027","nuclear RNA surveillance",20,0,1.06,"1.00000"
"6008","GO:0071028","nuclear mRNA surveillance",16,0,0.85,"1.00000"
"6009","GO:0071044","histone mRNA catabolic process",11,0,0.58,"1.00000"
"6010","GO:0071071","regulation of phospholipid biosynthetic ...",30,0,1.59,"1.00000"
"6011","GO:0071072","negative regulation of phospholipid bios...",19,0,1.01,"1.00000"
"6012","GO:0071073","positive regulation of phospholipid bios...",10,0,0.53,"1.00000"
"6013","GO:0071108","protein K48-linked deubiquitination",34,0,1.81,"1.00000"
"6014","GO:0071166","ribonucleoprotein complex localization",133,0,7.06,"1.00000"
"6015","GO:0071168","protein localization to chromatin",21,0,1.12,"1.00000"
"6016","GO:0071173","spindle assembly checkpoint signaling",33,0,1.75,"1.00000"
"6017","GO:0071174","mitotic spindle checkpoint signaling",33,0,1.75,"1.00000"
"6018","GO:0071218","cellular response to misfolded protein",22,0,1.17,"1.00000"
"6019","GO:0071285","cellular response to lithium ion",12,0,0.64,"1.00000"
"6020","GO:0071295","cellular response to vitamin",21,0,1.12,"1.00000"
"6021","GO:0071305","cellular response to vitamin D",15,0,0.8,"1.00000"
"6022","GO:0071318","cellular response to ATP",12,0,0.64,"1.00000"
"6023","GO:0071349","cellular response to interleukin-12",37,0,1.97,"1.00000"
"6024","GO:0071357","cellular response to type I interferon",20,0,1.06,"1.00000"
"6025","GO:0071360","cellular response to exogenous dsRNA",25,0,1.33,"1.00000"
"6026","GO:0071364","cellular response to epidermal growth fa...",39,0,2.07,"1.00000"
"6027","GO:0071378","cellular response to growth hormone stim...",12,0,0.64,"1.00000"
"6028","GO:0071379","cellular response to prostaglandin stimu...",13,0,0.69,"1.00000"
"6029","GO:0071394","cellular response to testosterone stimul...",11,0,0.58,"1.00000"
"6030","GO:0071402","cellular response to lipoprotein particl...",25,0,1.33,"1.00000"
"6031","GO:0071404","cellular response to low-density lipopro...",23,0,1.22,"1.00000"
"6032","GO:0071450","cellular response to oxygen radical",19,0,1.01,"1.00000"
"6033","GO:0071451","cellular response to superoxide",19,0,1.01,"1.00000"
"6034","GO:0071459","protein localization to chromosome, cent...",26,0,1.38,"1.00000"
"6035","GO:0071472","cellular response to salt stress",16,0,0.85,"1.00000"
"6036","GO:0071475","cellular hyperosmotic salinity response",12,0,0.64,"1.00000"
"6037","GO:0071479","cellular response to ionizing radiation",68,0,3.61,"1.00000"
"6038","GO:0071480","cellular response to gamma radiation",38,0,2.02,"1.00000"
"6039","GO:0071481","cellular response to X-ray",13,0,0.69,"1.00000"
"6040","GO:0071493","cellular response to UV-B",12,0,0.64,"1.00000"
"6041","GO:0071501","cellular response to sterol depletion",22,0,1.17,"1.00000"
"6042","GO:0071514","genomic imprinting",10,0,0.53,"1.00000"
"6043","GO:0071539","protein localization to centrosome",31,0,1.65,"1.00000"
"6044","GO:0071545","inositol phosphate catabolic process",10,0,0.53,"1.00000"
"6045","GO:0071550","death-inducing signaling complex assembl...",12,0,0.64,"1.00000"
"6046","GO:0071616","acyl-CoA biosynthetic process",26,0,1.38,"1.00000"
"6047","GO:0071675","regulation of mononuclear cell migration",47,0,2.5,"1.00000"
"6048","GO:0071676","negative regulation of mononuclear cell ...",12,0,0.64,"1.00000"
"6049","GO:0071677","positive regulation of mononuclear cell ...",29,0,1.54,"1.00000"
"6050","GO:0071694","maintenance of protein location in extra...",19,0,1.01,"1.00000"
"6051","GO:0071806","protein transmembrane transport",48,0,2.55,"1.00000"
"6052","GO:0071896","protein localization to adherens junctio...",14,0,0.74,"1.00000"
"6053","GO:0071941","nitrogen cycle metabolic process",18,0,0.96,"1.00000"
"6054","GO:0071981","exit from diapause",11,0,0.58,"1.00000"
"6055","GO:0071985","multivesicular body sorting pathway",36,0,1.91,"1.00000"
"6056","GO:0072010","glomerular epithelium development",20,0,1.06,"1.00000"
"6057","GO:0072012","glomerulus vasculature development",11,0,0.58,"1.00000"
"6058","GO:0072015","podocyte development",16,0,0.85,"1.00000"
"6059","GO:0072111","cell proliferation involved in kidney de...",13,0,0.69,"1.00000"
"6060","GO:0072112","podocyte differentiation",17,0,0.9,"1.00000"
"6061","GO:0072202","cell differentiation involved in metanep...",19,0,1.01,"1.00000"
"6062","GO:0072215","regulation of metanephros development",16,0,0.85,"1.00000"
"6063","GO:0072310","glomerular epithelial cell development",17,0,0.9,"1.00000"
"6064","GO:0072311","glomerular epithelial cell differentiati...",18,0,0.96,"1.00000"
